id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,icmp,tcp,udp,dhcp,dns,http,irc,ssl,OTH,RSTO,RSTR,S0,S1,S3,SF,SHR
123,123,0.001746,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50120,80,0.024746,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50298,6667,3.116715,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54652,53,5.001671,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
123,123,0.001745,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
135,136,135.007999,96,0,0,4,288,0.0,0.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49308,6667,4.080925,75,243,0,9,567,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56980,6667,3.15897,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55022,6667,3.095721,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36851,123,0.017227,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56312,6667,3.149187,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55218,6667,3.130472,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54562,6667,3.120712,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56346,6667,3.103234,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,67,95.484292,3900,0,0,13,4264,0.0,0.0,benign,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
55574,6667,33.047195,62,269,0,8,486,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.001746,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37639,123,0.01699,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
41838,443,8.802702,2506,5330,0,15,3126,14.0,5898.0,benign,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50216,6667,3.091241,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56626,443,0.003499,0,0,0,5,212,3.0,144.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50090,6667,3.147704,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0,0.017477,560,560,0,10,840,10.0,840.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55898,6667,3.10823,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50680,6667,3.120705,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44663,443,51.453795,27361,4865,0,36,28845,25.0,6321.0,benign,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
55146,53,0.010439,36,68,0,1,64,1.0,96.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
52288,6667,1.096389,75,243,0,8,499,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53894,6667,3.13746,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40320,53,0.173891,39,103,0,1,67,1.0,131.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
55918,6667,3.117726,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0,0.025885,560,560,0,10,840,10.0,840.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
123,123,0.001733,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55170,6667,3.118724,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53644,6667,3.088239,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45769,53,0.104447,34,297,0,1,62,1.0,325.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50158,6667,1.092127,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55568,6667,3.122218,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49816,6667,2.138781,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56460,6667,3.149957,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53190,6667,3.118955,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53050,6667,3.100748,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50190,6667,3.096728,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53826,6667,39.780085,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52438,6667,2.176743,75,243,0,8,507,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.001496,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56090,6667,32.529959,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51338,6667,4.087671,75,243,0,10,619,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50799,443,300.108955,6164,4865,0,22,7088,19.0,6081.0,benign,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
49538,6667,4.096652,75,243,0,10,619,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53584,6667,33.092864,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55764,6667,3.139976,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14609,53,0.010183,32,48,0,1,60,1.0,76.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5353,5353,7.005141,1247,0,0,6,1415,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
55952,6667,3.110717,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143,0,4.2e-05,200,0,0,10,760,0.0,0.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50060,6667,2.079316,75,243,0,9,559,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53724,6667,3.118471,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55538,6667,3.094251,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49456,6667,3.14271,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55138,6667,3.159703,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50136,6667,1.078631,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53046,6667,4.084171,74,242,0,9,566,6.0,562.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54212,6667,3.085753,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42689,53,0.012283,40,56,0,1,68,1.0,84.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
49506,6667,1.107367,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.031487,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34288,123,0.190131,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52340,6667,3.083492,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34467,53,5.00441,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1900,1900,109.999279,5652,0,0,18,6156,0.0,0.0,benign,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49608,6667,3.155944,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51284,6667,1.164345,75,243,0,7,447,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54680,6667,3.106252,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52628,6667,3.132986,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54310,6667,3.139953,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54226,6667,3.117486,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55322,6667,3.09975,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55188,6667,3.15745,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53608,6667,3.12523,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56554,6667,32.826825,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53762,6667,3.10972,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54586,6667,31.588425,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.01599,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.018717,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38535,53,0.000749,39,39,0,1,67,1.0,67.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
55611,53,0.00944,36,68,0,1,64,1.0,96.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
123,123,0.132174,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55650,6667,36.079458,62,269,0,9,554,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56622,6667,3.123235,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.001495,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.001497,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
44540,53,0.20713,37,179,0,1,65,1.0,207.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
36828,123,0.269593,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53488,6667,3.105966,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52800,6667,3.159703,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56406,6667,3.142238,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.081944,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42425,123,0.191363,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49264,6667,1.086383,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56340,6667,3.112228,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.001982,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.006995,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49848,6667,3.093476,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54028,6667,3.113977,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34339,80,0.239568,157,371,0,5,377,4.0,539.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
53916,6667,36.643106,62,269,0,9,554,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39388,53,5.006899,78,103,0,2,134,1.0,131.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
42322,53,5.001639,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
123,123,0.001747,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49778,6667,3.088227,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50104,6667,1.016923,60,124,0,5,328,4.0,328.0,malicious,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
123,123,0.198125,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.002497,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50832,6667,3.146459,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50284,6667,4.212855,75,243,0,9,567,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51087,123,0.017238,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49772,6667,3.148452,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51885,53,0.011173,40,56,0,1,68,1.0,84.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
123,123,0.017734,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37475,443,0.125938,259,110,0,2,339,2.0,190.0,benign,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52360,6667,4.086668,75,243,0,10,619,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54468,6667,3.124478,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52710,6667,3.145212,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52066,6667,3.11147,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47857,53,0.000499,37,132,0,1,65,1.0,160.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50746,6667,3.158217,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52536,6667,3.150715,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53154,6667,4.163594,75,243,0,10,631,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55556,6667,32.999954,62,269,0,8,486,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49718,6667,3.095739,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18273,53,0.020046,43,111,0,1,71,1.0,139.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
54254,6667,3.132452,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56456,6667,32.570008,62,269,0,8,486,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56186,6667,32.998849,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54624,6667,3.141463,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56954,6667,3.083724,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.091688,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.007745,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
54658,53,5.004418,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
56520,6667,3.142224,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.002244,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56630,6667,3.112728,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51138,6667,3.115957,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.017484,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49600,6667,2.07806,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
37512,80,0.243467,157,371,0,4,337,4.0,539.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49798,6667,3.133973,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50410,6667,1.088612,75,243,0,8,499,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.001746,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55838,6667,34.040613,62,269,0,8,494,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53898,6667,33.095127,62,269,0,8,486,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50870,6667,3.117724,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49556,6667,3.156708,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51282,6667,2.081307,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50442,6667,3.15795,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.001497,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51002,6667,3.112726,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53440,6667,3.090986,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43201,80,0.234827,157,371,0,4,337,4.0,539.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
53806,6667,32.109939,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56344,6667,3.10696,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55302,6667,3.12272,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.001497,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
54404,6667,3.137689,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53914,6667,3.115716,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5353,5353,9.9e-05,1316,0,0,7,1652,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
56102,6667,3.138963,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50062,6667,3.083993,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53626,6667,3.096986,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55814,6667,32.912021,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50091,80,0.02726,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52366,6667,1.101872,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.001497,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
60713,80,0.121679,1846,791,0,6,2098,6.0,1035.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
56730,6667,3.152697,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.02199,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50342,6667,3.091486,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51816,6667,3.092235,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52040,6667,4.152391,75,243,0,10,619,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53416,6667,3.084482,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54438,6667,3.128705,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52588,53,0.000499,37,100,0,1,65,1.0,128.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
54764,6667,33.382542,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4521,53,0.012176,40,56,0,1,68,1.0,84.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
53790,6667,3.118212,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54602,6667,3.107484,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55304,6667,3.119482,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53756,6667,3.15493,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60616,80,0.117684,1847,791,0,6,2099,6.0,1035.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
57056,6667,32.599936,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41064,80,3.093744,0,0,0,3,180,0.0,0.0,benign,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54122,6667,33.083168,62,269,0,8,494,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49732,6667,2.081811,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.011238,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50110,80,0.026623,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53695,443,0.011243,0,0,0,4,172,2.0,92.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.001746,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53462,6667,3.150697,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57006,80,0.113685,1847,791,0,6,2099,6.0,1043.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
53014,6667,3.113961,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55210,6667,3.144712,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52144,6667,2.06907,75,243,0,9,571,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36669,53,5.005402,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
53478,6667,3.118475,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54128,6667,36.12942,62,260,0,10,606,7.0,632.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58542,443,0.012992,0,0,0,4,172,2.0,92.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55148,6667,3.122473,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55454,6667,34.114098,62,269,0,8,494,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.001496,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
39476,53,0.112178,34,297,0,1,62,1.0,325.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
53460,6667,3.126712,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49472,6667,3.120234,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57108,6667,3.118968,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49428,6667,3.089996,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
